SITE,YEAR,MONTH,MAIN_CATEGORY,SUB_CATEGORY,TOTAL_VIEWS,TOTAL_PURCHASES
walmart.com,22,4,Musical Instruments,Musical Instruments - Folk & World Instruments,1805.714567713,32.057484454
walmart.com,22,4,Shop by Movie,Shop by Movie - Shop all Encanto,601.904855904,7.116457572
walmart.com,22,4,Pets,Pets - Home & Yard Flea & Tick Treatments,8326.350506677,637.932209021
walmart.com,22,4,Party & Occasions,Party & Occasions - Mermaid Party Supplies,300.952427952,39.546160703
walmart.com,22,4,Party & Occasions,Party & Occasions - Train Party Supplies,1203.809711809,49.800579993
walmart.com,22,4,Books,Books - Mathematics Books,300.952427952,5.874843917
walmart.com,22,4,Shop by Brand,Shop by Brand - Party Supplies by Brand,300.952427952,8.137474888
walmart.com,22,4,Party & Occasions,Party & Occasions - Harry Potter Party Supplies,601.904855904,15.079969747
walmart.com,22,4,Pets,Pets - Hartz Pet Supplies,601.904855904,59.524978704
walmart.com,22,4,Books,Books - Parenting & Family Books,300.952427952,117.040750067
walmart.com,22,4,Shop by brand,Shop by brand - Home,300.952427952,11.289183503
walmart.com,22,4,Party & Occasions,Party & Occasions - Hanukkah,1906.032043697,41.652628679
walmart.com,22,4,Pets,Pets - K&H Pet Supplies,300.952427952,18.019602586
walmart.com,22,4,Health,Health - Sexual wellness,300.952427952,12.832265182
walmart.com,22,4,Books,Books - Study Aids & Test Prep Books,601.904855904,11.705995
walmart.com,22,4,Seasonal,Seasonal - Fight Hunger,601.904855904,58.666978122
walmart.com,22,4,Health,Health - Restock Health Essentials,300.952427952,45.850264913
walmart.com,22,4,Party & Occasions,Party & Occasions - Hot Wheels Party Supplies,300.952427952,7.539984874
walmart.com,22,4,Auto & tires,Auto & tires - Automotive tools & equipment,1203.809711809,33.674138719
walmart.com,22,4,Books,"Books - Travel Books, Maps & Guides",902.857283856,17.5589925
walmart.com,22,4,Party & Occasions,Party & Occasions - Minnie Mouse Party Supplies,601.904855904,15.079969747
walmart.com,22,4,Party & Occasions,Party & Occasions - Overwatch Party Supplies,300.952427952,8.172439133
walmart.com,22,4,Pets,Pets - Panacur C,501.58737992,30.032670976
walmart.com,22,4,Movies & TV Shows,Movies & TV Shows - Paw Patrol Movies,1003.174759841,29.149329745
walmart.com,22,4,Pets,Pets - PetSafe,1605.079615745,118.817359043
walmart.com,22,4,Pets,Pets - Petmate Dog Carriers & Kennels,300.952427952,18.493039824
walmart.com,22,4,Pets,Pets - Hamsters,2407.619423617,143.406052317
walmart.com,22,4,Pets,Pets - Pure Balance,5015.873799203,558.581677252
walmart.com,22,4,Pets,Pets - Purina Pro Plan Wet Dog Food,1003.174759841,75.993276086
walmart.com,22,4,Arts Crafts & Sewing,Arts Crafts & Sewing - Red Heart Yarn,31098.417555057,1408.202422205
walmart.com,22,4,Party & Occasions,Party & Occasions - /Party Supplies,300.952427952,98.392756169
walmart.com,22,4,Toys,Toys - 90s Toys,902.857283856,15.181842921
amazon.com,21,4,Digital Music,Digital Music - Folk,370.635296335,24.797082182
amazon.com,21,4,Home & Kitchen,Home & Kitchen - Lighting & Ceiling Fans,185.317648167,6.423659041
target.com,21,3,Target,Target - Home,19431729.66515,854277.421351262
target.com,21,3,Target,Target - Grocery,10568153.103368,3188766.05292333
target.com,21,3,N/A,N/A,6820036.27935362,268621.794273679
target.com,21,3,Personal Care,Personal Care - Oral Care,761.249724227,37.190316226
target.com,21,3,Target,Target - Furniture,6634291.34664213,138674.376540747
target.com,21,3,Target,Target - Top Deals,57093.729317058,2637.469157588
target.com,21,3,Target,Target - Women,14424021.3656207,726929.377392826
target.com,21,3,Frozen Foods,N/A,10934.314220721,1505.544457944
target.com,21,3,Shop All Target Next Day Delivery,Shop All Target Next Day Delivery - Grocery,3875.453141522,700.895815143
officedepot.com,21,5,Home,Home - Office Supplies,1749310.89710165,141639.671679236
officedepot.com,21,5,Home,Home - Technology,720.441041226,28.19512891
amazon.com,21,3,Video Games,Video Games - Retro Gaming & Microconsoles,356.776042377,52.057726473
staples.com,22,6,Staples,Staples - Education,1274.249202165,287.757081064
staples.com,22,6,Home,Home - Furniture,1244745.43217599,87575.575100245
staples.com,22,6,Home,Home - Hard Drives & Data Storage,94098.402621384,9302.986015549
staples.com,22,6,Home,Home - Expanded Assortment,10488.051125508,1097.256000839
staples.com,22,6,Home,"Home - Office Decor, Homewares & Appliances",24700.830688113,3077.340061502
staples.com,22,6,Home,Home - Gift Shop,11762.300327673,178.236318452
staples.com,22,6,Home,"Home - Shipping, Packing & Mailing Supplies",60967.923365105,15046.898970568
staples.com,22,6,Home,Home - Dental,294.057508192,26.58107057
staples.com,22,6,Home,Home - Tech Services,2254.440896137,180.721774438
staples.com,22,6,Staples,"Staples - Coffee, Water & Snacks",294.057508192,57.183045902
staples.com,22,6,Home,Home - Party Supplies & Decor,2940.575081918,140.070786924
staples.com,22,6,Home,Home - Xbox,4214.824284083,832.212987604
amazon.com,22,3,All Credit and Payment Cards,N/A,1079366.73954262,51535.506033197
amazon.com,22,5,Pet Supplies,Pet Supplies - Dog harnesses & leashes,525.172574569,48.291065157
amazon.com,22,5,Amazon Music Unlimited,Amazon Music Unlimited - Prime Music,44552.140075937,1269.018247925
amazon.com,22,5,Entertainment,N/A,1400.460198851,51.226246572
amazon.com,22,5,Tools & Home Improvement,Tools & Home Improvement - Appliances,787.758861854,48.804938466
amazon.com,21,4,Magazine Subscriptions,Magazine Subscriptions - Religion & Spirituality,1297.223537172,62.681233822
walmart.com,22,1,Sports & Outdoors,Sports & Outdoors - Outdoor Sports,4144055.04159591,112867.140964826
walmart.com,22,1,Toys,Toys - Outdoor Play,776251.795293061,25498.461283828
walmart.com,22,1,Toys,Toys - Stuffed Animals & Plush Toys,806162.765615199,28577.330084936
walmart.com,22,1,Auto & Tires,Auto & Tires - Car Safety & Car Security,103684.992969712,3361.706590452
walmart.com,22,1,Auto & Tires,Auto & Tires - Motorcycle,130729.097126789,2621.951437485
walmart.com,22,1,Clothing,Clothing - Bags & Accessories,3378410.65111358,108838.994035791
walmart.com,22,1,Health,Health - Home Health Care,2379403.35479527,111738.235195867
walmart.com,22,1,Home Improvement,Home Improvement - Hardware,885957.207209402,31973.12448653
walmart.com,22,1,Home Improvement,Home Improvement - Tools,2169357.62710178,62169.735054628
walmart.com,22,1,Office Supplies,Office Supplies - Clips & Fasteners,75780.828963117,4064.874033095
walmart.com,22,1,Patio & Garden,Patio & Garden - Garden Center,1706549.86585541,58426.127834297
walmart.com,22,1,Books,Books - Literature & Fiction Books,159588.883188405,4979.576101241
walmart.com,22,1,Food,Food - Pantry,11205337.5305526,2106270.23695384
walmart.com,22,1,Beauty,Beauty - Makeup,1915448.84708287,95845.81870766
walmart.com,22,1,Home,Home - Kids' Rooms,1557663.94968323,34655.317266502
walmart.com,22,1,Pets,Pets - Cats,3520033.8396676,332117.561183572
walmart.com,22,1,Musical Instruments,"Musical Instruments - Keyboards, Pianos, & MIDI",95848.892118545,4545.727678211
walmart.com,22,1,Household Essentials,Household Essentials - Air Fresheners,251901.973703374,28374.636217974
walmart.com,22,1,Food,Food - Dietary & Lifestyle Shop,142865.497225548,17236.742147082
walmart.com,22,1,Industrial & Scientific,Industrial & Scientific - Farm & Ranch,38893.81763933,1481.6777077
walmart.com,22,1,Personal Care,Personal Care - Bath & Body,2157794.60023604,148818.021562062
walmart.com,22,1,Home,Home - Luggage & Travel,181472.628248372,4889.613414453
walmart.com,22,1,Clothing,Clothing - Womens Plus,2966537.54539979,129956.973157851
walmart.com,22,1,Arts Crafts & Sewing,Arts Crafts & Sewing - Sewing,594396.918222682,23477.275369866
walmart.com,22,1,Baby,Baby - Baby Activities & Gear,278468.266832941,10207.528459637
walmart.com,22,1,Video Games,Video Games - Video Game Accessories,451149.172175125,13870.539211078
walmart.com,22,1,Electronics,Electronics - Cameras & Camcorders,1255400.69368028,31623.793795834
walmart.com,22,1,Patio & Garden,Patio & Garden - Saunas,9173.971728196,306.17294851
walmart.com,22,1,Patio & Garden,Patio & Garden - Outdoor Heating,91166.344048945,3657.573079202
walmart.com,22,1,Arts Crafts & Sewing,Arts Crafts & Sewing - Easter Crafts,70333.783249501,2739.533599853
walmart.com,22,1,Clothing,Clothing - Big & Tall,652880.987989929,25135.070842836
walmart.com,22,1,Health,Health - Foot Care,394576.346517918,18425.828873308
walmart.com,22,1,Electronics,Electronics - iPad & Tablets,1670618.47658664,47019.101785139
walmart.com,22,1,Auto & Tires,Auto & Tires - Tires,345457.37288987,11612.194037639
walmart.com,22,1,Food,Food - Coffee,1632584.71879683,425935.264790733
walmart.com,22,1,Party & Occasions,Party & Occasions - Mardi Gras Party Supplies,11563.026865747,680.228599511
walmart.com,22,1,Premium Beauty,Premium Beauty - Premium Fragrance,558465.528953915,25623.960049317
walmart.com,22,1,Electronics,Electronics - Portable Audio,617045.160926665,16544.168963683
walmart.com,22,1,Office Supplies,Office Supplies - Projection Equipment,104736.177230235,2847.366730472
walmart.com,22,1,Toys,Toys - Building Sets & Blocks,1479207.37896606,63029.448615937
walmart.com,22,1,Household Essentials,Household Essentials - Laundry,1610127.60050385,167059.970417931
walmart.com,22,1,Health,Health - Digestive Health,148790.353966674,10769.012488901
walmart.com,22,1,Jewelry,Jewelry - Mens Jewelry & Watches,73965.147058578,1591.662849845
walmart.com,22,1,Home,Home - Home Lookbook,232025.03495895,7848.341371524
walmart.com,22,1,Books,Books - Arts & Entertainment Books,84381.4274583,3959.438382664
walmart.com,22,1,Books,Books - Business & Money Books,56763.950068211,6721.068192308
walmart.com,22,1,Movies & TV Shows,Movies & TV Shows - Movies,381675.448775143,17500.595425078
walmart.com,22,1,Home,Home - /Decor,1815.681904539,59.025659698
walmart.com,22,1,Music,Music - Music on CD or Vinyl by Artist,9078.409522694,425.229385128
walmart.com,22,1,Health,Health - Lip Care,77692.073073158,3300.741939769
walmart.com,22,1,Health,Health - Laxatives,99862.504749631,8735.01918609
walmart.com,22,1,Clothing,Clothing - Womens Petite,10702.967016228,394.867798916
walmart.com,22,1,Video Games,Video Games - PlayStation 5,646287.195810289,8633.536586442
walmart.com,22,1,Shop by Brand,Shop by Brand - Sports & Outdoors,27999.726212097,282.15347069
walmart.com,22,1,Beauty,Beauty - Festival Hair Color,19112.441100408,558.00910332
walmart.com,22,1,Personal Care,Personal Care - Feminine Care,326344.931789463,26805.618153989
walmart.com,22,1,Toys,Toys - Toys for Boys,329594.046776532,10525.736332606
walmart.com,22,1,Music,Music - Vinyl Records,35358.016035754,939.178665016
walmart.com,22,1,Arts Crafts & Sewing,Arts Crafts & Sewing - Yarn,590478.867797098,20676.016103064
walmart.com,22,1,Beauty,Beauty - The Curl Shop,116968.139534496,4881.890115753
walmart.com,22,1,Office Supplies,"Office Supplies - Bulletin Boards, Cork Boards, and Letter Boards",13283.146564783,399.761848214
walmart.com,22,1,Clothing,Clothing - Scrubs,335614.46572316,11266.71506099
walmart.com,22,1,Clothing,Clothing - Boys Clothing,1146.746466024,47.76418233
bestbuy.com,22,2,Custom Landing Pages,Custom Landing Pages - CLP Computers & Tablets,1362.512787805,53.84906274
bestbuy.com,22,2,Best Buy,Best Buy - Category Directories,32624.611752442,57.843361323
bestbuy.com,22,2,Best Buy,Best Buy - Name Brands,81069.510874399,3709.800289306
bestbuy.com,22,2,Best Buy,Best Buy - Services,91515.44224757,4412.840631545
bestbuy.com,22,2,Custom Landing Pages,Custom Landing Pages - Geek Squad Warranties,20134.911197563,970.570611827
bestbuy.com,22,6,Custom Landing Pages,Custom Landing Pages - CLP Computers & Tablets,748.86816762,84.022958957
bestbuy.com,22,6,Best Buy,"Best Buy - Toys, Games & Collectibles",687460.977875586,29766.943223477
bestbuy.com,22,6,Best Buy,Best Buy - Baby Care,41603.787090026,2325.790297388
bestbuy.com,22,6,Best Buy,Best Buy - Health & Wellness,629132.46837537,32008.613239415
bestbuy.com,22,6,Best Buy,"Best Buy - Sports, Fitness and Outdoors",1580.943909421,29.672586103
amazon.com,22,3,Apple Products,N/A,12656073.7854737,602575.465803963
amazon.com,22,3,"Patio, Lawn & Garden","Patio, Lawn & Garden - Outdoor fire pits & heaters",244.292736222,12.647698621
amazon.com,22,5,Movies & TV,Movies & TV - Educational,4463.966883837,130.712461436
amazon.com,22,6,Movies & TV,Movies & TV - CBS News Network,2984.600173246,45.245040558
amazon.com,22,6,Magazine Subscriptions,Magazine Subscriptions - Parenting & Families,263.34707411,7.234352183
amazon.com,21,1,Entertainment,N/A,7806.079341445,40.93434823
amazon.com,21,1,Apps & Games,Apps & Games - Weather,10027.809615549,62.299177691
amazon.com,21,1,Movies & TV,Movies & TV - TV Series,960.748226639,46.771804176
amazon.com,21,1,Video Shorts,Video Shorts - How-To,1140.888519134,18.806669732
amazon.com,21,1,Alexa Skills,Alexa Skills - Social,9967.762851384,42.172596105
amazon.com,21,1,Amazon Home Services,Amazon Home Services - Home,180.140292495,8.091302104
amazon.com,21,1,Digital Educational Resources,Digital Educational Resources - Science & Engineering,1621.262632454,21.930940527
amazon.com,21,1,Prime Video,Prime Video - Originals,21496.741571057,87.219698877
amazon.com,21,1,Vehicles,Vehicles - SUVs,1801.402924949,23.92220292
amazon.com,22,5,Premium Beauty,N/A,18643.6263972,1218.949577886
walmart.com,22,1,Toys,Toys - Action Figures,1102118.91605501,33538.753822943
walmart.com,22,1,Baby,Baby - Health & Safety,424678.441251061,19485.735075024
walmart.com,22,1,Cell Phones,Cell Phones - Cell Phone Accessories,2098546.03282477,54059.235062252
walmart.com,22,1,Toys,Toys - Toys Character Shop,501797.141091206,12619.826112572
walmart.com,22,1,Health,Health - Allergy and Sinus,322522.443569381,22677.156724713
walmart.com,22,1,Video Games,Video Games - Xbox Series,1129736.3934451,41526.432805362
amazon.com,22,6,Sales & Deals,N/A,351.129432147,23.630103467
amazon.com,21,1,Apps & Games,Apps & Games - Finance,22877.817146851,165.472145115
amazon.com,22,5,"Patio, Lawn & Garden","Patio, Lawn & Garden - BLACK+DECKER Promotion",49453.750771915,4211.073126326
amazon.com,22,5,Car Electronics,Car Electronics - Best Sellers,262.586287285,6.217066456
amazon.com,22,2,Pet Supplies,Pet Supplies - Popular with Customers with Mastiffs,477.817326619,34.491181616
amazon.com,22,2,Computers,Computers - Deals,238.90866331,3.672760811
amazon.com,22,2,Purchase Circles,Purchase Circles - Geography,13538.157587545,1482.088929551
amazon.com,22,2,"Patio, Lawn & Garden","Patio, Lawn & Garden - Suncast Spring Event Featured Items",318.544884413,25.848519304
amazon.com,22,2,Movies & TV,Movies & TV - Christian Video,1433.451979858,42.313902708
amazon.com,22,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - V4 Customers Keep It - 30%",2018.994234843,158.779369031
amazon.com,22,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - Customers Keep It - 40%",4828.029692015,505.276535945
amazon.com,22,6,Movies & TV,Movies & TV - Digital Copy,526.69414822,21.2579214
amazon.com,22,6,Electronics,Electronics - GPS & Navigation,526.69414822,40.003451742
amazon.com,22,3,Apps & Games,Apps & Games - News,23859.257237721,93.652138373
amazon.com,22,3,"Patio, Lawn & Garden","Patio, Lawn & Garden - GreenWorks New Products Fall 2014",732.878208667,85.533718409
amazon.com,22,3,Audible Books & Originals,Audible Books & Originals - Erotica,1791.480065631,23.59083594
amazon.com,22,3,Apps & Games,Apps & Games - Utilities,59037.411253746,484.423862573
amazon.com,22,3,Grocery & Gourmet Food,"Grocery & Gourmet Food - Dried Beans, Grains & Rice",244.292736222,82.015579043
walmart.com,22,1,Party & Occasions,"Party & Occasions - Cake, Baking & Pastry Supplies",64217.80209737,5467.320997589
walmart.com,22,1,Auto & Tires,Auto & Tires - Enterprise Buys and Bulk Deals,2866.866165061,61.506238142
walmart.com,22,1,Baby,Baby - Car Seats,200680.631554282,11724.394717654
walmart.com,22,1,Books,Books - Biographies & Memoirs,17965.694634383,1720.854577601
walmart.com,22,1,Clothing,Clothing - Valentine's Day Gift Guide,286.686616506,6.605821796
walmart.com,22,1,Health,Health - Sports medicine & injury recovery solution,382.248822008,18.046180951
walmart.com,22,1,Party & Occasions,Party & Occasions - Football Party Supplies,9078.409522694,602.065418336
walmart.com,22,1,Video Games,Video Games - Nintendo 3DS,2675.741754057,52.216241734
walmart.com,22,1,Health,Health - Diabetes Care,84859.23848581,7056.31347156
walmart.com,22,1,Movies & TV Shows,Movies & TV Shows - Blu-ray Movies,9747.344961208,171.03220459
walmart.com,22,1,Movies & TV Shows,Movies & TV Shows - TV Shows,89637.348760912,4098.830164419
walmart.com,22,1,Industrial & Scientific,Industrial & Scientific - Professional Safety Shop,22170.431676473,736.596558353
walmart.com,22,1,Cell Phones,Cell Phones - 5G Wireless,155479.708351817,3014.982270894
walmart.com,22,1,Home,Home - Personalized Gifts,10511.842605224,824.999071888
walmart.com,22,1,Musical Instruments,Musical Instruments - Folk & World Instruments,3057.990576065,38.27291007
